Country,Film,Box Office,Week,Link clicks,Total impressions,Total reach,Organic impressions,Organic reach,Page engaged users,Page consumptions,Negative feedback from users,Total video views,Total autoplayed views,Total organic views,Video repeats,Organic 30 sec views,Unique video views,Total 30 sec views,Autoplayed 30 sec views,Total impressions of posts,Total reach of posts,Organic impressions of posts,Organic reach of posts,Paid impressions,Paid reach,Total promoted views,Paid 30 sec views,Paid impressions of posts,Paid reach of posts
4,6,4247617,4,226,1084973,1009269,49979,24808,18778,17002,66,397269,385908,11359,8123,3821,389146,153029,147854,1080373,1007401,48049,24044,992314,961716,385910,149208,992314,961716
4,6,4247617,4,487,2404468,1888564,60058,31529,40405,38816,92,884106,857265,19787,55613,7068,828493,384541,372129,2396208,1885402,56517,30231,2263247,1827173,864319,377473,2263247,1827173
4,6,4247617,4,656,3679628,2626183,72623,41632,60618,61223,107,1319794,1278507,26673,132148,9626,1187646,612287,593661,3668233,2622291,67701,39733,3492750,2537619,1293121,602661,3492750,2537619
4,6,4247617,4,657,3689426,2628273,73070,41886,60761,61465,110,1322331,1280940,27911,131745,10035,1190586,613116,594414,3677320,2624374,68072,39965,3495968,2537619,1294420,603081,3495968,2537619
4,6,4247617,4,658,3673230,2618410,65343,38811,60106,61179,104,1324641,1283242,30221,130209,10397,1194432,613478,594767,3661220,2614541,60495,36559,3495968,2537619,1294420,603081,3495968,2537619
4,6,4247617,4,676,4492111,2995480,125930,66658,77027,78281,153,1594781,1545259,54342,200091,14012,1394690,662490,639927,4479016,2995480,120410,64773,4187092,2876097,1540439,648478,4187092,2876097
4,6,4247617,3,686,5283451,3276484,148985,78428,90792,91204,191,1860340,1804854,71505,287742,16455,1572598,710624,685223,5268180,3276484,142623,76257,4873069,3113257,1788835,694169,4873069,3113257
4,6,4247617,3,600,5437979,3293648,167829,84188,91058,93807,207,1793366,1740911,84288,261286,16923,1532080,626607,602099,5422711,3290149,162012,81782,4945779,3078743,1709078,609684,4945779,3078743
4,6,4247617,3,541,5575389,3115213,193888,90998,93343,94088,233,1651964,1606012,95709,283497,17364,1368467,468689,447055,5561392,3103495,188826,88918,5016227,2895902,1556255,451325,5016227,2895902
4,6,4247617,3,598,5897229,3215156,222869,98383,92916,93799,246,1558838,1519192,104898,266118,17853,1292720,306852,287573,5883652,3213478,218392,96150,5272015,2986253,1453940,288999,5272015,2986253
4,6,4247617,3,606,5943394,3220538,256480,101406,93156,94503,291,1561234,1521562,106830,271106,17971,1290128,306871,287592,5929668,3218854,251895,98850,5273868,2986973,1454404,288900,5273868,2986973
4,6,4247617,3,609,5947498,3216356,259043,102342,93165,94387,280,1559727,1520070,105322,269065,17674,1290662,306575,287320,5933750,3213009,254388,99738,5273930,2986973,1454405,288901,5273930,2986973
4,6,4247617,3,592,5139125,3053806,210652,90361,77551,77380,232,1290514,1258897,82128,196777,14271,1093737,257775,242326,5126773,3048536,206705,87951,4582807,2814960,1208386,243504,4582807,2814960
4,6,4247617,2,582,4350053,2871987,190054,79112,65611,64501,196,1025192,999506,65202,112812,11876,912380,209689,197051,4339905,2866661,186855,76983,3896831,2654794,959990,197813,3896831,2654794
4,6,4247617,2,443,3161470,2374097,153250,64921,46905,46221,149,697788,680211,43951,38036,8195,659752,141285,132798,3153556,2367511,150776,63195,2831807,2228230,653837,133090,2831807,2228230
4,6,4247617,2,243,1705763,1539298,118232,47903,24482,24192,98,352344,343713,24093,9928,4516,342416,67700,63564,1699661,1532915,116460,46551,1490426,1446985,328251,63184,1490426,1446985
4,6,4247617,2,16,111321,53005,77981,29040,1791,2227,71,9845,9316,8081,793,1482,9052,1804,1507,106748,50079,76839,28351,5135,5374,1764,322,5135,5374
4,6,4247617,2,7,58606,30277,45773,21344,1034,1326,23,5188,4776,5187,823,1031,4365,1032,805,54036,27573,44622,20686,64,51,1,1,64,51
4,6,4247617,2,140,1786388,1413736,96087,63008,44365,43886,43,563607,536127,25368,422,3568,563185,74940,67361,1763290,1399063,94129,62034,1603286,1300831,538239,71372,1603286,1300831
4,6,4247617,2,313,3866917,2652034,184759,105376,89283,91963,105,1172119,1115600,41473,61772,5467,1110347,158458,142651,3833750,2634336,181790,103635,3513407,2475611,1130646,152991,3513407,2475611
4,6,4247617,1,429,6056381,3669655,334659,153756,129612,137284,221,1727657,1645861,78625,211673,10907,1515984,234711,211651,6019972,3655203,330482,151718,5346017,3389162,1649032,223804,5346017,3389162
4,6,4247617,1,459,6611586,3877755,515883,181587,137594,149913,334,1849092,1762618,95643,213729,12507,1635363,251971,227518,6573210,3860719,511218,179373,5660197,3528250,1753449,239464,5660197,3528250
4,6,4247617,1,462,6655641,3879881,546516,183921,137905,151292,362,1853023,1766463,99562,215715,12952,1637308,252420,227928,6616791,3862826,541790,181671,5660197,3528250,1753461,239468,5660197,3528250
4,6,4247617,1,463,6664237,3885967,549562,183654,137789,151539,380,1854139,1767567,100678,216831,13038,1637308,252506,228007,6625926,3868859,544861,181411,5660197,3528250,1753461,239468,5660197,3528250
4,6,4247617,1,471,6702240,3885967,577124,184706,138306,152307,407,1859919,1773259,106458,220443,13337,1639476,252805,228285,6664291,3868859,572379,182437,5660197,3528250,1753461,239468,5660197,3528250
4,6,4247617,1,845,8798375,5178399,547439,180408,131949,139500,410,2046550,1975137,99080,319303,12922,1727247,313265,290372,8775054,5166316,541908,176770,7793660,4802855,1947470,300343,7793660,4802855
4,6,4247617,1,1065,10321304,5512834,485846,171367,116103,119702,381,2098970,2046222,95480,377425,12772,1721545,346975,327476,10303341,5512604,479829,166849,9395204,5148702,2003490,334203,9395204,5148702
4,6,4247617,0,1198,10634790,5432225,355758,149202,92460,94095,283,1991821,1957342,66428,372150,8693,1619671,350495,335062,10616000,5432225,349808,144993,9999533,5209381,1925393,341802,9999533,5209381
4,6,4247617,0,1573,13085535,5653706,204811,108426,110666,111259,197,2426055,2382849,59936,624144,10125,1801911,510966,488197,13059010,5649837,195004,100965,12609329,5471116,2366119,500841,12609329,5471116
4,6,4247617,0,1926,16287882,6204916,201873,119327,133902,138592,202,2972109,2916455,65412,850103,12606,2122006,684710,653660,16248306,6197154,187037,109493,15774814,5965856,2906697,672104,15774814,5965856
4,6,4247617,0,2207,19180951,6553109,263218,156982,156175,162708,245,3454780,3388977,77047,1044701,16362,2410079,838316,800567,19127476,6540780,243652,142493,18562655,6285447,3377733,821954,18562655,6285447
4,6,4247617,0,2206,19555856,6664236,261685,164075,162798,170047,240,3567362,3496427,83594,1092340,19357,2475022,890587,848763,19495438,6651485,240162,148094,18899504,6345068,3483768,871230,18899504,6345068
4,6,4247617,0,1697,16056885,6403561,228745,152740,139419,145516,222,2905217,2842625,75758,772708,18720,2132509,788416,749633,15994640,6386844,206923,136858,15471756,6081888,2829459,769696,15471756,6081888
4,6,4247617,0,1306,12446774,5794616,186488,132362,113737,117851,188,2245528,2193202,64239,491281,17389,1754247,671697,637650,12385233,5776879,164887,116855,11960380,5519936,2181289,654308,11960380,5519936
4,11,3127858,16,0,11,1,0,0,1,1,0,15,15,15,3,3,12,3,3,0,0,0,0,0,0,0,0,0,0
4,11,3127858,16,0,11,1,0,0,1,1,0,17,17,16,4,3,13,4,4,0,0,0,0,0,0,1,1,0,0
4,11,3127858,16,0,11,1,0,0,1,1,0,13,13,12,2,2,11,3,3,0,0,0,0,0,0,1,1,0,0
4,11,3127858,16,0,11,1,0,0,1,1,0,14,14,13,2,2,12,3,3,0,0,0,0,0,0,1,1,0,0
4,11,3127858,16,0,11,1,0,0,1,1,0,14,14,12,2,2,12,4,4,0,0,0,0,0,0,2,2,0,0
4,11,3127858,16,0,14,1,0,0,1,3,0,15,15,12,2,2,13,4,4,0,0,0,0,0,0,3,2,0,0
4,11,3127858,16,0,3,1,0,0,1,2,0,14,14,11,2,2,12,4,4,0,0,0,0,0,0,3,2,0,0
4,11,3127858,8,0,116161,63440,8533,3714,3880,4403,8,11065,10299,11065,1308,2448,9757,2448,1867,109800,60622,5968,2741,0,0,0,0,0,0
4,11,3127858,8,0,114840,63311,8695,3776,3913,4399,9,10920,10131,10920,1223,2416,9697,2416,1813,108163,60263,5973,2749,0,0,0,0,0,0
4,11,3127858,8,0,116473,64688,8763,3802,3975,4420,9,10943,10136,10943,1028,2438,9915,2438,1818,109581,61414,5976,2745,0,0,0,0,0,0
4,11,3127858,8,0,99932,57057,8423,3648,3532,3764,9,8678,7955,8678,672,2049,8006,2049,1487,93798,54072,5972,2745,0,0,0,0,0,0
4,11,3127858,8,0,55014,28667,2890,1269,2025,2563,3,6919,6330,6919,618,1595,6301,1595,1147,50435,26265,1072,527,0,0,0,0,0,0
4,11,3127858,8,0,39410,19169,4051,1735,1646,2041,6,5702,5220,5702,481,1314,5221,1314,946,36007,17746,2584,1159,0,0,0,0,0,0
4,11,3127858,8,0,35324,17109,4404,1811,1505,1856,6,5107,4678,5107,716,1176,4391,1176,848,32381,15806,3106,1294,0,0,0,0,0,0
4,11,3127858,7,0,35701,17329,4342,1791,1499,1870,6,5176,4747,5176,560,1173,4616,1173,843,32917,15954,3078,1260,0,0,0,0,0,0
4,11,3127858,7,0,31686,15612,4213,1756,1364,1674,5,4656,4274,4656,529,1063,4127,1063,776,28921,14290,3072,1253,0,0,0,0,0,0
4,11,3127858,7,0,28881,13999,4184,1756,1292,1564,5,4412,4047,4412,539,1011,3873,1011,739,26155,12817,3087,1264,0,0,0,0,0,0
4,11,3127858,7,0,26582,12771,4160,1749,1178,1426,5,3988,3652,3988,500,926,3488,926,675,23840,11426,3086,1260,0,0,0,0,0,0
4,11,3127858,7,0,22319,11650,4058,1679,1024,1119,5,3360,3082,3360,380,789,2980,789,575,19669,10234,3078,1253,0,0,0,0,0,0
4,11,3127858,7,0,19090,9920,1652,847,884,1016,1,3289,3019,3289,309,743,2980,743,542,16445,8476,731,430,0,0,0,0,0,0
4,11,3127858,7,0,17252,9027,918,464,822,949,0,3154,2895,3154,225,706,2929,706,516,14715,7706,72,51,0,0,0,0,0,0
4,11,3127858,6,0,15649,8396,853,418,759,903,0,2950,2710,2950,212,678,2738,678,506,13087,7123,41,28,0,0,0,0,0,0
4,11,3127858,6,0,15152,8106,806,389,750,889,0,2904,2662,2902,230,665,2674,666,488,12832,6867,46,33,0,0,2,1,0,0
4,11,3127858,6,0,12889,6861,694,341,654,761,0,2486,2274,2483,225,574,2261,575,417,10774,5910,26,19,0,0,3,1,0,0
4,11,3127858,6,0,14694,7641,675,334,709,845,0,2687,2465,2684,210,594,2477,595,435,12691,6978,22,17,0,0,3,1,0,0
4,11,3127858,6,1,485001,418665,19967,16335,11823,11128,15,103672,99905,20651,2899,4125,100773,21579,19694,480325,416105,18122,15495,301187,273579,83021,17454,301187,273579
4,11,3127858,6,3,1233041,751533,97282,78625,24858,24954,46,228805,220714,43806,17559,8888,211246,50278,46218,1223151,749260,93560,77082,761982,444865,184999,41390,761982,444865
4,11,3127858,6,3,1260568,760158,98873,78717,25837,25804,48,231506,223288,46326,17953,9382,213553,50802,46663,1249577,756352,95056,77251,762540,445105,185180,41420,762540,445105
4,11,3127858,5,3,1264306,761971,100010,78917,25945,25850,49,231879,223621,46699,17746,9436,214133,50856,46693,1253125,757775,96140,77429,762540,445105,185180,41420,762540,445105
4,11,3127858,5,3,1265995,763380,100151,78901,26028,25889,54,232090,223828,46912,17853,9464,214237,50883,46722,1254821,759168,96294,77445,762540,445105,185178,41419,762540,445105
4,11,3127858,5,3,1267598,763709,100306,78982,26056,25971,54,232348,224055,47169,18111,9531,214237,50952,46776,1256353,759494,96378,77476,762540,445105,185179,41421,762540,445105
4,11,3127858,5,4,1267124,762792,100290,79010,26037,25996,55,232382,224083,47203,17166,9543,215216,50964,46780,1255882,758587,96386,77476,762540,445105,185179,41421,762540,445105
4,11,3127858,5,7,796944,591221,81007,66269,15742,15809,40,131556,126784,29394,2593,6036,128963,30005,27529,788460,587861,78298,65066,461353,374810,102162,23969,461353,374810
4,11,3127858,5,5,88792,56432,7427,3001,2249,2645,13,10184,9645,10000,780,1594,9404,1627,1311,85343,54716,6491,2667,558,564,184,33,558,564
4,11,3127858,5,5,77015,48798,6316,2847,1820,2037,13,8877,8407,8874,724,1241,8153,1244,992,74472,47978,5393,2531,0,0,3,3,0,0
4,11,3127858,4,5,72704,46822,5256,2659,1716,1920,12,8417,7978,8413,726,1168,7691,1172,938,70418,46071,4390,2360,0,0,4,4,0,0
4,11,3127858,4,5,70180,45238,5144,2652,1615,1838,8,8078,7645,8074,514,1103,7564,1107,882,67882,44562,4246,2335,0,0,4,4,0,0
4,11,3127858,4,5,68513,44223,5001,2552,1567,1772,8,7786,7381,7781,444,1038,7342,1043,831,66287,43611,4178,2285,0,0,5,5,0,0
4,11,3127858,4,4,67012,43627,4950,2514,1450,1640,7,7500,7107,7493,323,993,7177,999,798,64907,42933,4179,2282,0,0,7,6,0,0
4,11,3127858,4,0,65584,42853,4901,2521,1434,1545,7,7433,7003,7425,327,973,7106,980,792,63447,42168,4173,2285,0,0,8,7,0,0
4,11,3127858,4,1,709529,593740,19644,13543,6846,5938,10,109563,107608,8471,5944,2330,103619,34558,33585,703154,590541,18033,12994,621319,552232,101092,32228,621319,552232
4,11,3127858,4,4,1599100,1042390,44831,33122,14139,13475,15,225714,221259,12951,15986,4310,209728,70823,68629,1587018,1037522,42217,31966,1457035,994144,212763,66513,1457035,994144
4,11,3127858,3,28,2416488,1291904,77155,56521,20970,20526,23,319272,312678,18492,29488,6026,289784,99505,96288,2398891,1284235,73640,55096,2204470,1219275,300780,93479,2204470,1219275
4,11,3127858,3,28,2424043,1296468,77320,56587,21127,20729,25,320338,313707,19264,29417,6228,290921,99798,96555,2405312,1288108,73699,55143,2205972,1221191,301074,93570,2205972,1221191
4,11,3127858,3,35,2893330,1747137,81101,57648,23420,22682,34,367477,360439,23339,37357,6921,330120,106735,103255,2873416,1739835,77340,56187,2651556,1659774,344138,99814,2651556,1659774
4,11,3127858,3,38,4745167,2472081,106332,72339,55336,52377,87,766555,749386,90708,109944,18506,656611,164945,158304,4711558,2463247,98680,69707,3997847,2129997,675847,146439,3997847,2129997
4,11,3127858,3,51,7913637,3328798,149090,102410,100022,100869,203,1345091,1312251,200857,321381,38501,1023710,256431,244334,7847235,3311581,134714,98119,6308811,2605339,1144234,217930,6308811,2605339
4,11,3127858,3,62,7540289,3437500,139474,97382,103996,109405,234,1279577,1246917,235415,258701,45940,1020876,231783,219556,7472448,3415843,125178,93221,5689797,2586365,1044162,185843,5689797,2586365
4,11,3127858,3,59,7032322,3526099,121268,86082,112330,120198,256,1211888,1180084,279394,205871,56337,1006017,207897,195677,6967705,3506787,107386,82039,4854081,2519961,932494,151560,4854081,2519961
4,11,3127858,2,43,7799703,3916603,146288,108187,142890,161391,298,1353847,1314080,368683,212232,77736,1141615,226893,211032,7732509,3901989,130513,102169,4881629,2701958,985164,149157,4881629,2701958
4,11,3127858,2,52,10910870,5177584,201930,152202,202338,231103,369,1901294,1846006,511606,344111,110231,1557183,335630,310682,10833645,5164966,183429,145127,6857141,3715606,1389688,225399,6857141,3715606
4,11,3127858,2,47,13383555,5592151,389581,303659,250488,291244,426,2359238,2289816,636803,487321,139344,1871917,426183,393091,13293490,5576179,368512,293878,8253996,3969691,1722435,286839,8253996,3969691
4,11,3127858,2,52,16412361,6779393,428359,335536,291921,339908,474,2943038,2862128,729965,633455,159217,2309583,514193,473631,16311898,6770128,407017,325923,10671039,5121824,2213073,354976,10671039,5121824
4,11,3127858,2,50,17249587,7082769,446244,345900,297333,352236,471,3071296,2989115,754105,640230,163461,2431066,522426,479207,17156202,7076699,428281,338667,11402760,5320342,2317191,358965,11402760,5320342
4,11,3127858,2,43,17738112,7165897,471009,371501,309578,371009,478,3132703,3048944,811426,661822,175435,2470881,534926,490614,17640578,7157614,453036,364711,11407119,5319914,2321277,359491,11407119,5319914
4,11,3127858,2,45,18109161,7289324,496654,397966,321515,384558,490,3172722,3087903,851447,671545,184318,2501177,543807,498831,18009199,7280753,478511,392161,11407119,5319914,2321275,359489,11407119,5319914
4,11,3127858,1,39,18187796,7242874,471478,380559,323626,377268,484,3225026,3143374,845522,708706,182002,2516320,542375,499101,18089801,7236527,454244,373400,11546957,5317429,2379504,360373,11546957,5317429
4,11,3127858,1,42,18723231,7536906,545702,437919,323781,371435,531,3310303,3227516,826398,791106,174050,2519197,523767,483839,18619897,7533468,526838,429282,12092821,5457502,2483905,349717,12092821,5457502
4,11,3127858,1,58,18688530,7492629,423422,334916,317225,363083,549,3264751,3185833,794422,781066,165732,2483685,491126,454943,18576574,7489231,403200,327331,12216520,5447132,2470329,325394,12216520,5447132
4,11,3127858,1,58,16737720,7160419,389329,309660,292744,333776,548,2718273,2651160,713984,616771,150661,2101502,404790,374757,16610167,7111468,368558,300581,10546865,5066210,2004289,254129,10546865,5066210
4,11,3127858,1,53,14547866,6439017,347810,280836,269058,303399,501,2347150,2290251,645364,458769,138485,1888381,348168,323167,14423129,6411829,328168,272621,8796231,4383590,1701786,209683,8796231,4383590
4,11,3127858,1,99,14275170,6336685,355469,259030,260134,294624,498,2316630,2260173,616303,458067,133176,1858563,342597,317845,14153141,6307139,335337,251513,8795173,4381652,1700327,209421,8795173,4381652
4,11,3127858,1,199,16973655,7360253,402880,262780,312386,367187,556,2817781,2740605,739626,550021,161150,2267760,441931,402466,16845037,7338855,379177,254308,10452519,4951158,2078155,280781,10452519,4951158
4,11,3127858,0,1543,25692609,9658023,593771,375095,458812,562993,830,4269949,4136383,1114140,1026845,236003,3243104,704991,634457,25517288,9638528,557358,362689,15880300,6273977,3155809,468988,15880300,6273977
4,11,3127858,0,3023,27871523,9829494,632101,376347,518394,648586,912,4523890,4369326,1260919,1217407,269023,3306483,776809,695926,27656135,9799599,587220,361213,16766409,6278040,3262971,507786,16766409,6278040
4,11,3127858,0,3563,30585627,10097582,732252,436948,587230,738016,984,4940308,4758319,1405786,1391330,304940,3548978,872514,778561,30312710,10065781,674605,412618,18488991,6390530,3534522,567574,18488991,6390530
4,11,3127858,0,3939,32025075,10170459,852778,517046,642279,802467,1008,5144312,4944611,1530299,1483649,336562,3660663,927417,825201,31699194,10132044,784076,481784,19188478,6413293,3614013,590855,19188478,6413293
4,11,3127858,0,3964,31055581,10047727,1048893,628114,638636,805119,983,4900956,4703511,1554332,1382453,346552,3518503,906858,804726,30709184,9997290,976045,588669,17902171,6272066,3346624,560306,17902171,6272066
4,11,3127858,0,3935,30978915,10061693,1054939,647388,640713,803559,964,4885069,4687403,1542083,1364495,343800,3520574,903709,801453,30616462,9994202,976838,609024,17896565,6272066,3342986,559909,17896565,6272066
4,11,3127858,0,4857,29253918,9405195,1046314,668117,584132,733139,908,4553580,4368305,1368520,1258961,303047,3294619,850062,757432,28879707,9339591,964827,629182,17639240,6157376,3185060,547015,17639240,6157376
4,3,2441617,16,0,1389,400,889,78,117,212,0,338,272,338,58,128,280,128,91,1115,291,813,72,0,0,0,0,0,0
4,3,2441617,16,0,1452,396,959,84,114,207,0,385,321,385,71,149,314,149,113,1175,295,873,76,0,0,0,0,0,0
4,3,2441617,16,0,1547,391,1033,91,114,92,0,418,357,418,72,159,346,159,124,1244,301,942,84,0,0,0,0,0,0
4,3,2441617,16,0,1285,219,1012,90,93,73,0,485,430,485,90,190,395,190,155,981,132,920,84,0,0,0,0,0,0
4,3,2441617,16,0,213215,153294,120232,92409,10688,13371,16,23666,20577,23666,1190,11042,22476,11042,8968,209812,151948,119254,92409,0,0,0,0,0,0
4,3,2441617,16,1,1161417,728845,532341,379674,49260,70934,47,126548,115798,126548,15457,55773,111091,55773,47622,1125916,712810,523559,379674,0,0,0,0,0,0
4,3,2441617,16,9,6456457,3926494,952194,685333,160556,157445,210,1149646,1091268,194812,147006,81212,1002640,436755,388301,6327799,3892252,934628,685333,4526285,3043790,954834,355543,4526285,3043790
4,3,2441617,8,0,2004,979,807,276,220,270,0,1273,1166,1273,165,322,1108,322,254,1550,749,658,214,0,0,0,0,0,0
4,3,2441617,8,0,35005,19971,21313,12326,2389,2809,4,7003,6406,7003,509,2548,6494,2548,2131,34371,19650,21028,12282,0,0,0,0,0,0
4,3,2441617,8,0,44618,24027,24894,13934,2888,3455,6,8481,7781,8481,675,3205,7806,3205,2703,43915,23723,24572,13901,0,0,0,0,0,0
4,3,2441617,8,0,48426,25582,27048,14527,3072,3634,6,8831,8057,8831,954,3435,7877,3435,2881,46326,24240,26232,14183,0,0,0,0,0,0
4,3,2441617,8,0,49684,25828,27367,14516,3090,3575,7,8863,8076,8863,1078,3468,7785,3468,2903,46504,24093,26485,14170,0,0,0,0,0,0
